TEC1;AXL2
TEC1;SIM1
TEC1;RPI1
TEC1;PRM5
TEC1;BMT5
TEC1;PRK1
TEC1;BAR1
TEC1;MET28
TEC1;YAP5
TEC1;FLO11
TEC1;YIR020C
TEC1;DAL1
TEC1;DAL4
TEC1;DAL7
TEC1;IMA5
TEC1;HXT8
TEC1;CDC6
TEC1;SWE1
TEC1;MNN5
TEC1;CIS3
TEC1;SFH5
TEC1;MDV1
TEC1;SET4
TEC1;BNA1
TEC1;IME1
TEC1;RPL43B
TEC1;YMR1
TEC1;RSM7
TEC1;YJR115W
TEC1;RSF2
TEC1;BAT2
TEC1;PGU1
TEC1;MNN4
TEC1;PIR1
TEC1;PIR3
TEC1;APE2
TEC1;KTI12
TEC1;GFA1
TEC1;APE1
TEC1;HSL1
TEC1;YKL097C
TEC1;CWP1
TEC1;YJU2
TEC1;PHD1
TEC1;IXR1
TEC1;SFT1
TEC1;RPL14A
TEC1;YKR011C
TEC1;PRY2
TEC1;SPO14
TEC1;DAL80
TEC1;GAP1
TEC1;KTR2
TEC1;SRL3
TEC1;SIR1
TEC1;AQY2
TEC1;BPT1
TEC1;IZH3
TEC1;NFG1
TEC1;NRS1
TEC1;CCW12
TEC1;ADY4
TEC1;MET17
TEC1;MID2
TEC1;VPS38
TEC1;DUS3
TEC1;SFP1
TEC1;PUN1
TEC1;VPS36
TEC1;YLR446W
TEC1;FPR4
TEC1;YLR463C
TEC1;YLR465C
TEC1;YRF1-5
TEC1;RPM2
TEC1;VPS71
TEC1;SOK2
TEC1;SPO20
TEC1;MSN2
TEC1;ARG80
TEC1;FAR3
TEC1;KAR5
TEC1;ISF1
TEC1;VBA1
TEC1;MSS11
TEC1;DDR48
TEC1;ICY1
TEC1;CLN1
TEC1;FUS2
TEC1;RNA1
TEC1;CUS1
TEC1;HOR7
TEC1;YMR265C
TEC1;SCW10
TEC1;FKS3
TEC1;FET4
TEC1;YRF1-6
TEC1;YNL337W
TEC1;CLA4
TEC1;PCL1
TEC1;SEC21
TEC1;WSC2
TEC1;PRM1
TEC1;ZWF1
TEC1;YNL208W
TEC1;RHO5
TEC1;YGP1
TEC1;MFA2
TEC1;YNL144C
TEC1;FYV6
TEC1;KRE33
TEC1;NAF1
TEC1;RHO2
TEC1;POR1
TEC1;VAC7
TEC1;ARE2
TEC1;AGA1
TEC1;FRE4
TEC1;MSB4
TEC1;WSC3
TEC1;NDJ1
TEC1;PHM7
TEC1;IRA2
TEC1;ARG1
TEC1;SIL1
TEC1;CSI2
TEC1;DFG16
TEC1;HMS1
TEC1;RSB1
TEC1;TCB1
TEC1;YVC1
TEC1;RGS2
TEC1;RGA1
TEC1;GAC1
TEC1;PEX27
TEC1;SRL1
TEC1;MOD5
TEC1;BUD7
TEC1;RAX1
TEC1;SPS4
TEC1;SFG1
TEC1;FRT1
TEC1;YOR342C
TEC1;REV1
TEC1;PUT4
TEC1;CIN1
TEC1;THI21
TEC1;YPL257W
TEC1;OYE3
TEC1;DAP1
TEC1;SVS1
TEC1;MOT1
TEC1;RPS9A
TEC1;SKS1
TEC1;RMI1
TEC1;SWI1
TEC1;YPR002C-A
TEC1;CMR3
TEC1;YPR015C
TEC1;OPY2
TEC1;MEP3
TEC1;SUE1
TEC1;NCA2
TEC1;TPO3
TEC1;TDA6
TEC1;AQY1
TEC1;SGE1
TEC1;CDC24
TEC1;MYO4
TEC1;FRT2
TEC1;ADE1
TEC1;YBL107W-A
TEC1;YBL044W
TEC1;ECM13
TEC1;APL3
TEC1;YBL029W
TEC1;FUS3
TEC1;RRN6
TEC1;UTP20
TEC1;DSF2
TEC1;FUR4
TEC1;FIG1
TEC1;MUM2
TEC1;SLM4
TEC1;ECM33
TEC1;TEC1
TEC1;ALY2
TEC1;TAX4
TEC1;UBX6
TEC1;YDR098C-A
TEC1;YDR316W-A
TEC1;LYS20
TEC1;YER137C-A
TEC1;YAR010C
TEC1;YBR012W-A
TEC1;YBR012W-B
TEC1;YPR158W-B
RTG3;YMC2
RTG3;CIT2
RTG3;YCR006C
RTG3;ADY2
RTG3;HMRA2
RTG3;ADH7
RTG3;COX9
RTG3;IDP1
RTG3;ENA1
RTG3;SED1
RTG3;HSP42
RTG3;RNH202
RTG3;ATO3
RTG3;EFT2
RTG3;GNP1
RTG3;SMT3
RTG3;FIT1
RTG3;DLD3
RTG3;PRP22
RTG3;YAT2
RTG3;IES5
RTG3;ZRT1
RTG3;PYC1
RTG3;BTN2
RTG3;ARG4
RTG3;COX6
RTG3;RGI2
RTG3;YMR1
RTG3;BAT2
RTG3;FRE2
RTG3;URA1
RTG3;FOX2
RTG3;YKR040C
RTG3;MLO50
RTG3;CCW12
RTG3;PDR8
RTG3;BOP2
RTG3;ACO1
RTG3;ADH3
RTG3;SPG4
RTG3;FPY1
RTG3;YHM2
RTG3;HOR7
RTG3;YNL134C
