"ensembl_gene_id","S001","S002","S003","S004","S005","S006","S007","S008","S009","S010","S011","S012","S013","S014","S015","S016","S017","S018","S019","S020","S021","S022","S023","S024","S025","S026","S027","S028","S029","S030","S031","S032","S033","S034","S035","S036","S037","S038","S039","S040","S041","S042","S043","S044","S045","S046","S047","S048","S049","S050"
"ENSRNOG00000000095",-1.46677653436985,-2.05595812050339,-0.0440923000702081,0.268673258469703,0.991983081831026,0.781109370382328,-0.741943611666208,1.54455420146557,-0.794310136985601,-2.09958331825239,0.0880228093625788,-0.398238508291093,0.896050113012367,-0.583472414318526,0.813058507672367,-0.196862728007254,-0.469178870348475,0.19852699003068,-1.1865203201002,1.48294711523099,0.630860720733678,0.112532396316062,1.03524732743471,-0.77953441270532,-0.821627249493507,-0.554269434773429,-0.202333038550598,-0.221862161292307,-0.319564247268789,0.222028895579606,-0.619020011978263,0.366565557515404,0.877473151690635,1.78270986270335,-2.89144386367324,-0.0276140442691952,0.796238186384471,0.719187800509145,0.188566678632489,1.22921648448381,0.511833229609408,-0.329388984882475,-0.342941433021437,-0.01652682977149,1.99798840192298,0.58395363340396,0.98391707668261,0.247871979296211,-1.19122600680348,-0.996828248959391
"ENSRNOG00000000096",NA,NA,1.04277238115544,NA,1.04277238115544,-0.773824762200522,NA,NA,1.04277238115544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.801512878437022,NA,NA,NA,NA,1.04277238115544,NA,-0.963535761437915,NA,NA,NA,-0.928883244261102,NA,-0.817222015179554,1.04277238115544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.928883244261102,NA,NA
"ENSRNOG00000000097",NA,NA,1.04277238115544,NA,1.04277238115544,-0.773824762200522,NA,NA,1.04277238115544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.801512878437022,NA,NA,NA,NA,1.04277238115544,NA,-0.963535761437915,NA,NA,NA,-0.928883244261102,NA,-0.817222015179554,1.04277238115544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.928883244261102,NA,NA
"ENSRNOG00000000104",-0.662286729472902,-0.88833759472274,0.469342675423964,-0.0413533873161703,1.17815903740908,-1.55628862096283,0.982071033234079,0.443366935567496,-0.73511016345509,1.35832943793941,0.0384482808505306,0.343158893307906,-1.18489998674989,0.766977973645027,2.39853618032836,0.115481657807251,0.443366935567496,1.44321417867503,0.165391745960104,-1.93795499775638,-0.552466322236736,0.0644240944320692,-1.32521531651176,1.23985425898872,-0.969107148400419,-1.59163562170267,0.30872560515369,1.3869863657224,-1.25394970619952,0.273750029542599,-0.872530285947774,-0.908256272381118,-0.810402678405496,-0.79133889820516,-1.03744849786698,-0.490036523990484,0.486492568141282,0.539248005019567,0.77636866274871,0.52879669588238,-0.969107148400419,0.227956576585034,0.666886011337558,0.912662538526298,0.891409821087489,1.20922087973814,1.59087973106546,-0.941856276568038,-0.376947437758181,-1.35297719467641
"ENSRNOG00000000105",0.35125588845084,-0.940542510907314,0.142464961108455,0.01544717565187,-0.363629682737152,-1.33953213667019,0.0260844317731938,0.622660983695588,-0.439676617391644,-0.978221854207586,-0.630045912429742,-0.746100077274611,0.35125588845084,0.323009153546415,0.221960102182913,0.195625463554669,-0.632409986506919,-2.34075943242174,-1.56600667766949,1.36833908087284,0.943529747933678,0.573034234950048,-0.483779042966444,-0.291856644769542,1.14110340948647,-0.857258754506097,0.35125588845084,-1.05103881176155,-1.96369135056946,-0.974416762503087,-0.691292298506569,-0.0864326936941637,0.439493335794738,0.487739216824481,0.875915817272501,0.219572729608389,0.169127760521276,2.91724974464428,-0.469916000710979,0.796909952208875,1.61834312550719,0.665067109048217,-1.20063573655187,0.797850368204961,2.45080796883419,0.789957289445381,-0.459641403950724,-0.245722316188144,0.303441258756188,-0.405895381884319
"ENSRNOG00000000108",NA,-0.117109455110806,-0.330789038329957,2.46390764864884,-0.485903059725157,NA,2.46390764864884,NA,-0.560857041485827,-0.350663118686576,-0.552225181427047,-0.560857041485827,-0.572099367261796,NA,NA,NA,NA,-0.295360130267598,-0.707339820974683,-0.237079863263657,NA,-0.21248267278138,-0.0373029976134214,NA,-0.404589200982903,-0.422498555203538,-0.384715084921926,-0.572099367261796,-0.0874812022539197,-0.539829318090997,NA,-0.237079863263657,-0.539829318090997,-0.254989097981023,-0.254989097981023,-0.446359391581173,NA,-0.264467342464266,2.46390764864884,-0.318393245585155,-0.643935115685201,-0.485903059725157,-0.583890313518592,NA,-0.36635191899448,2.46390764864884,2.46390764864884,NA,-0.254989097981023,-0.237079863263657
"ENSRNOG00000000111",-3.27720133106533,0.125810270847919,-0.364140578628579,-0.594334470102302,0.382339831851881,0.825371102557256,0.148223361320023,1.13646314623858,1.24825625935935,0.528704347999583,-1.60310154517823,0.947694638479706,1.45127178400263,-0.585104765392489,0.367289874846426,-1.07053209727944,0.457391895663977,0.648680692266259,-0.574185887409654,0.463833384995885,-0.0153698980249356,0.0468783181948619,1.71831095099489,0.463833384995885,0.289804690451331,-0.76166375855837,-0.67275446999612,1.11219000357524,0.15053188080717,0.205019206750066,-0.39959424833811,-0.885497192340853,-0.341222599940157,0.630400035111345,0.576233755321956,1.77967168014912,1.98073116437051,-0.0240931177803679,-0.174274620907369,-0.570689304713822,-0.715121312604824,-0.178224510504997,1.0405562977886,-1.62056359794234,-0.0367697883579914,-0.20762066482662,-2.18844722509137,-0.915191756453826,-0.796928026312291,-0.152865191190088
"ENSRNOG00000000112",-0.686214022206749,-0.064245532690584,0.650799298979659,0.878442969573396,0.135178090823308,-2.34195834648246,0.864877543871045,0.109757157600158,-0.597322132162541,0.249489939677026,1.36047311219211,1.00078952976857,-0.201254562278459,0.0233439181189974,0.644774295882935,-0.0979301048474383,-2.28267723823818,-0.58547749177546,-1.29816686688909,-1.59514482357616,1.67325734021267,0.496791444098713,0.731867453250244,0.618602000064102,-1.36118705164308,-0.835919088884311,0.640617759775504,1.66423217043078,-0.544364936921187,-1.72934255039114,-0.196542641311865,-0.122361791099831,0.921266240197331,-0.176045418932408,0.321129183697115,-0.196542641311865,0.114069146313475,-0.0239078437886348,0.143045035266992,-0.0235882107997446,-0.081806385634575,0.0620418460422217,-0.576907387680998,0.326648136627516,1.86040250376791,-0.0525463516663775,2.42078542093431,-1.86661525904258,0.0616463222071627,-0.43625917911752
"ENSRNOG00000000121",NA,-0.246990101519764,-2.09638313941925,NA,0.293923951160267,0.82609017739792,1.19220497244391,NA,NA,NA,0.13679450478724,0.13679450478724,0.380022111336826,0.0506963557277995,NA,-0.246990101519764,NA,-0.246990101519764,NA,-1.17168787113869,0.293923951160267,0.975395225940059,0.0747340918312036,-0.00376256167287278,-0.374139388529834,-0.787903820686562,NA,-0.246990101519764,-3.10194877275206,-0.246990101519764,-0.246990101519764,NA,-0.50600542097947,0.920936297422268,0.177845692764877,-0.106433064705288,0.13679450478724,1.21862283248964,0.030012867948246,1.06149338611662,NA,0.152217316246393,0.103019072600633,NA,3.03587029172009,0.499569973825562,0.0747340918312036,0.499569973825562,-1.17168787113869,-1.46937362800978
"ENSRNOG00000000122",0.0470970134562114,0.0226238911084782,-0.0522034810369456,0.102150428138865,-0.76848317614025,0.186393155560837,0.357127038327072,0.971133990030103,-0.237015058243933,-1.23682234903661,-0.843539553675922,0.685741126350473,0.40214238914854,-0.615874605597429,1.78216711534606,-0.2950682580303,1.24525974499734,-0.357692279426247,0.097862903976564,-2.04601098308433,1.46038533173875,0.422111776104287,0.719123900306174,-0.393112166103573,-1.27530459228846,-0.109594392563153,-0.388776976727213,-0.466127136347274,0.516449984759123,-0.514526018660099,-0.793856737043025,-0.49405022828173,-1.37944428062957,-0.750840502216314,-1.24407894804403,-0.126448221464003,-0.0298497662790898,1.99660679302447,1.38591698641568,0.972279886504565,0.500165387925853,1.4233759678086,-0.639476702988697,-1.36666259440363,3.36103793588227,-0.373206471480822,0.151857443792656,-0.327812721205094,-0.958285890763674,-0.724846098941549
